rep_class	rep_count	adj_r2	F	numdf	dendf	beta_Estimate	beta_std_error	t_value	p_value	arm_lower	arm_mean	arm_upper	center_lower	center_mean	center_upper	arm_cen_effect_size_lower	arm_cen_effect_size	arm_cen_effect_size_upper	percent_genome_repeat	repeat_total_bp	p_adjust	p_sig	species
Mutator	4716	-2.08516117856661e-05	0.754268878996676	1	11784	8.79763259587418	10.1298432838653	0.86848654508673	0.385145721764351	55.5361094588904	59.7989480827961	64.0617867067017	57.066244388812	60.9012219959267	64.7361996030414	-0.0430534730898516	-0.00694236688974679	0.029168739310358	0.593750438247651	711285	0.529575367425983	FALSE	nigoni
Kolobok	22	-3.24412846832711e-05	0.617691862574237	1	11784	0.938218437175161	1.19376275004879	0.78593375202637	0.431922102308873	0.0922560965369587	0.582117407533084	1.07197871852921	0.187796827582238	0.653258655804481	1.11872048402672	-0.0399131420116665	-0.00380211196138502	0.0323089180888964	0.00607703408681878	7280	0.558958014752659	FALSE	nigoni
Penelope	27	-6.3206893011758e-05	0.255153845268638	1	11784	0.875433887778413	1.73309470405005	0.505127553464112	0.613478696494175	0.183835480743707	1.11197828299966	2.04012108525562	-0.00539130195768589	0.311608961303462	0.628609224564611	-0.00664550280718368	0.0294674543318212	0.065580411470826	0.00700361483357274	8390	0.735980728993852	FALSE	nigoni
Copia	48	-6.71455283083322e-05	0.208743078251373	1	11784	-0.497900917462261	1.08977511045126	-0.456884097174956	0.64776277660317	0.502533067846113	0.928401764506278	1.35427046116644	0.548456734927921	0.994738628649016	1.44102052237011	-0.0399947439047287	-0.00388371243897213	0.0322273190267845	0.009460305948615	11333	0.735980728993852	FALSE	nigoni
Maverick	561	-6.93559269075994e-05	0.182697086196391	1	11784	-3.12640932486308	7.31442223406244	-0.427430796967633	0.669073389994411	11.020572926139	13.9521547336274	16.8837365411158	10.7115461748538	13.6352681602172	16.5589901455807	-0.0333469200816434	0.00276409458573329	0.03887510925311	0.135709019587416	162573	0.735980728993852	FALSE	nigoni
Bel-Pao	2168	-8.19099656490518e-05	0.0347701167719647	1	11784	-7.55749956835986	40.5298555997864	-0.186467468401237	0.852081397695305	68.8118881024995	84.447234475738	100.082580848977	71.8335617656054	88.622539035981	105.411516306357	-0.042683840915174	-0.00657274598949534	0.0295383489361833	0.851365763325567	1019896	0.892656702347462	FALSE	nigoni
I	9	-8.39521938575949e-05	0.0107064487525627	1	11784	0.0640556891153567	0.619063197368558	0.103471970854732	0.917590154867555	-0.0505530523531238	0.0826263997285375	0.215805851810199	-0.055143598894795	0.269008825526137	0.593161249947069	-0.0553215864001881	-0.0192097561428048	0.0169020741145785	0.00172961739394073	2072	0.917590154867555	FALSE	nigoni
Tc1-Mariner	21136	0.0548514704028076	725.738113576912	1	12487	707.043917470941	26.2455951122019	26.9395269738893	1.99856106345457e-155	336.9083347922	348.933077169388	360.957819546577	139.509790223631	148.257408297293	157.005026370954	0.437857794374767	0.473425544978307	0.508993295581847	2.46223866170993	3105007	5.19625876498188e-154	TRUE	remanei
Jockey	25436	0.0333771916140401	432.206842276067	1	12487	879.598404760805	42.3095702485424	20.7895849471812	2.11668834745879e-94	411.990413529736	431.636407300672	451.282401071608	170.784500794943	184.516898926798	198.249297058653	0.326300940537031	0.361666300037925	0.397031659538819	3.05137690058029	3847940	2.75169485169643e-93	TRUE	remanei
Merlin	6926	0.0322530168826213	417.199359808618	1	12487	318.634020923211	15.5998465866602	20.425458619297	3.05270020308728e-91	120.041353417997	128.368075568364	136.69479771873	36.2122717451057	39.1734742912061	42.1346768373066	0.318661975720004	0.354015425027462	0.389368874334921	0.829742424723745	1046347	2.64567350934231e-90	TRUE	remanei
Helitron	6289	0.0185508367007831	237.041618233824	1	12487	326.870167971255	21.2306350297365	15.396155956401	5.3249711820338e-53	127.698986947124	138.012648094781	148.326309242437	35.698669592813	41.8563190773666	48.0139685619203	0.245556994512666	0.280809196146488	0.31606139778031	0.890793911025188	1123336	3.46123126832197e-52	TRUE	remanei
PiggyBac	5708	0.0135115907665263	172.043819585767	1	12487	217.453880974576	16.5785912927539	13.11654754826	4.79486526616963e-39	84.9918534219129	93.2042907460775	101.416728070242	16.5082480118536	21.0036841262214	25.4991202405891	0.235280245887488	0.270520068898871	0.305759891910253	0.565623714414963	713280	2.49332993840821e-38	TRUE	remanei
Mutator	7580	0.0122205085025233	155.497751262436	1	12487	205.433394111022	16.4743764276586	12.4698737468523	1.7725985603748e-35	105.077561919073	113.836375280179	122.595188641286	48.8692255615003	52.0507768700945	55.2323281786888	0.197368869511807	0.23256699539757	0.267765121283334	0.821517535247085	1035975	7.6812604282908e-35	TRUE	remanei
Crypton	670	0.010650000599907	135.428875092013	1	12487	24.3429817140317	2.09179026401219	11.6373912494173	3.85116581955868e-31	6.15038861589449	7.3154018571886	8.48041509848271	0.190168543510468	0.401409578728176	0.612650613945883	0.169649381484415	0.204820979380368	0.239992577276322	0.0382205189930635	48198	1.43043301869322e-30	TRUE	remanei
hAT	9800	0.00838749379091408	106.628984916059	1	12487	291.696653624057	28.248397086444	10.3261311688385	6.76034976020143e-25	147.333056919492	157.133205251361	166.93335358323	69.0640153563902	81.7172833573602	94.3705513583303	0.130186711540326	0.165326327039069	0.200465942537812	1.18283537569689	1491615	2.19711367206546e-24	TRUE	remanei
R2	3233	0.00646740256930933	82.2906627265141	1	12487	101.990433439287	11.2430503995622	9.07142010528196	1.3489294966666e-19	36.8847015529031	42.5313800832533	48.1780586136035	8.49811746545053	11.426557744674	14.3549980238975	0.136389384906233	0.171533576720632	0.20667776853503	0.267227230049286	336987	3.89690743481462e-19	TRUE	remanei
Gypsy	5689	0.00495152563082812	63.1423515241132	1	12487	335.535302666708	42.225795927606	7.9462161765279	2.08739601347905e-15	179.202416987081	197.904739032981	216.607061078881	87.4228812151374	102.307384270383	117.191887325628	0.10518407287068	0.140306947564021	0.175429822257361	1.48671141909493	1874818	5.42722963504553e-15	TRUE	remanei
Maverick	785	0.0018389888036956	24.0076029046938	1	12487	154.902814955437	31.6143975672404	4.89975539233275	9.71601045725806e-07	62.4779198426682	77.5046429715018	92.5313661003353	20.6547792483184	30.3663302899247	40.0778813315311	0.0573235659573481	0.0924220286802419	0.127520491403136	0.534214184210468	673671	2.29651156262463e-06	TRUE	remanei
Bel-Pao	2242	0.00149825299676487	19.7382580749161	1	12487	221.184883628368	49.7852888583471	4.44277594246164	8.95697379067195e-06	148.249210941104	170.201088696766	192.152966452428	82.2092262869496	99.871215761653	117.533205236356	0.0524727681257153	0.0875693168016075	0.1226658654775	1.33743427443398	1686572	1.94067765464559e-05	TRUE	remanei
P	48	0.000585588043744534	8.31710830141849	1	12487	4.55326754508255	1.57883589433922	2.88393971875601	0.00393405102741219	1.28487813554646	2.17130963816843	3.0577411407904	-0.0430298243165486	0.0653531955790485	0.173736215474646	0.047619284130589	0.0827140209350607	0.117808757739532	0.0110780665241939	13970	0.00786810205482438	TRUE	remanei
Sola	1095	0.000565256126276115	8.06291085856864	1	12487	44.6549250862879	15.7261870137819	2.83952652013829	0.00452535302395599	46.5345812661758	53.8117195004803	61.0888577347849	27.1991195338688	32.316033958033	37.4329483821972	0.0496697202509721	0.084765209912812	0.119860699574652	0.426515077058222	537857	0.0084042270444897	TRUE	remanei
PIF-Harbinger	117	0.00049023122942371	7.12501026435556	1	12487	9.29001750835328	3.48035692814782	2.66927148569708	0.00761142868150215	2.32812963773124	4.01937239833493	5.71061515893863	0.37364302541334	1.38362966522505	2.39361630503676	0.0118524081381008	0.046936977916099	0.0820215476940972	0.0267578524499552	33743	0.0131931430479371	TRUE	remanei
CACTA	584	0.000372154058992935	5.64919010367261	1	12487	9.66846823767647	4.06784672057387	2.37680249572248	0.017478416885953	8.96817288346768	10.9098623118796	12.8515517402915	5.4354673501333	6.67147204869454	7.90747674725578	0.0295069837930463	0.064595870909695	0.0996847580263437	0.0870647213951912	109793	0.0284024274396736	TRUE	remanei
Copia	544	0.000300302135236796	4.75129958811343	1	12487	-30.1228988129377	13.8194435216651	-2.1797475973409	0.0292947927129576	6.30714076578075	8.71661863592699	11.1260965060732	15.3929372619837	22.8342143200384	30.2754913780932	-0.0984237763823964	-0.0633352427649956	-0.0282467091475948	0.156217390775458	196998	0.0448038006198175	TRUE	remanei
L1	3	0.000258662943542376	4.23101858373525	1	12487	0.672211354579639	0.326801000606639	2.05694399139481	0.0397123388972617	-0.033658218684178	0.151296829971182	0.336251878626541	0	0	0	-0.00638974747106219	0.0286917972711008	0.0637733420132637	0.000749375294585772	945	0.0573622672960447	FALSE	remanei
I	14	3.25470572386521e-05	1.40646087990214	1	12487	3.31489555122984	2.79515580106625	1.1859430340038	0.235667362467498	-0.0333724901803238	1.54226705091258	3.11790659200549	-0.0335328292995801	0.105077687009451	0.243688203318481	-0.0032122038431015	0.0318697628458095	0.0669517295347204	0.00815907132909313	10289	0.322492180218681	FALSE	remanei
Kolobok	1	1.44222711918607e-05	1.18010792020858	1	12487	0.390399343122024	0.359375292660529	1.08632772228669	0.277354996054642	-0.0996322226849162	0.103746397694524	0.307125018073965	0	0	0	-0.0171883200199621	0.0178921217423729	0.0529725635047079	0.000513857344858815	648	0.360561494871035	FALSE	remanei
Penelope	14	-1.80417145170253e-05	0.774699133925648	1	12487	0.720650946572597	0.818763410189794	0.880169946047719	0.378784190672177	-0.0180219077819996	0.34934357989113	0.71670906756426	-0.0350574200774763	0.247477174435368	0.530011768948212	-0.0273690161391797	0.00771085411358732	0.0427907243663543	0.00295547272266791	3727	0.468970902736981	FALSE	remanei
Dada	5	-2.97904720893971e-05	0.627987666970344	1	12487	-2.67446024274516	3.37489751257665	-0.792456728768419	0.428109467807998	0	0	0	-0.264020541903608	1.64664424155054	3.55730902500468	-0.0653242735959614	-0.0302425284907538	0.00483921661445376	0.00815193442152565	10280	0.505947552863998	FALSE	remanei
DIRS	530	-6.03760264943354e-05	0.246069700455704	1	12487	7.77241893408104	15.6684894955872	0.496054130570151	0.619864951275773	14.2897992311394	21.1849183477426	28.0800374643457	9.87029362818515	15.4473810667948	21.0244685054045	-0.0123841935748549	0.0226966757348942	0.0577775450446433	0.181403537581108	228759	0.700716901442178	FALSE	remanei
ERV	45	-7.77470148609627e-05	0.0291707574928769	1	12487	1.20080053930422	7.03067497037558	0.170794489058861	0.864388129723794	0.274991571553069	1.92603266090298	3.57707375025289	0.201830907533846	3.8234823001762	7.44513369281855	-0.051807740017601	-0.0167273866601519	0.0183529666972971	0.0284683312969621	35900	0.936420473867443	FALSE	remanei
RTE	612	-7.9675031526838e-05	0.00509747518398056	1	12487	-0.767157692328541	10.745016432502	-0.0713966048491102	0.943083255049195	8.0848851985237	11.4394812680115	14.7940773374994	7.61797198826615	12.6921351914144	17.7662983945626	-0.0423053382865452	-0.00722548392846848	0.0278543704296082	0.119494036392107	150688	0.980806585251163	FALSE	remanei
tRNA	112	-8.00699786998038e-05	0.000166162672725096	1	12487	0.00758828380626332	0.588676678500592	0.012890410106939	0.989715431548691	0.366782621126796	0.582933077169388	0.79908353321198	0.438198144690301	0.691814832612526	0.945431520534751	-0.0465437485551964	-0.0114637205330884	0.0236163074890195	0.00631219824857434	7960	0.989715431548691	FALSE	remanei
